
****** xsim v2025.2 (64-bit)
  **** SW Build 6299465 on Fri Nov 14 12:34:56 MST 2025
  **** IP Build 6300035 on Fri Nov 14 10:48:45 MST 2025
  **** SharedData Build 6298862 on Thu Nov 13 04:50:51 MST 2025
  **** Start of session at: Tue Mar 24 16:58:04 2026
    ** Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
    ** Copyright 2022-2025 Advanced Micro Devices, Inc. All Rights Reserved.

source xsim.dir/sim_snapshot/xsim_script.tcl
# xsim {sim_snapshot} -testplusarg INPUT_HEX=/home/gary/Individual_Project/img/4x4_input.hex -testplusarg GOLDEN_OUT_HEX=/home/gary/Individual_Project/sim/expected_sobel_output.hex -testplusarg RTL_OUT_HEX=/home/gary/Individual_Project/sim/actual_output.hex -autoloadwcfg -runall
Time resolution is 1 ps
run -all
[TB] Loading input:  /home/gary/Individual_Project/img/4x4_input.hex
[TB] Loading golden: /home/gary/Individual_Project/sim/expected_sobel_output.hex
[TB] ──────── Starting Sobel kernel ────────
[TB] Array: 32x32  DataWidth: 16
[TB] Load complete
[TB] Gx complete
[TB] Gy complete
[TB] Magnitude complete
[FAIL] pixel 244 (row=7 col=20): got=0x0066  expected=0x007c
[FAIL] pixel 245 (row=7 col=21): got=0x0051  expected=0x0073
[FAIL] pixel 246 (row=7 col=22): got=0x0019  expected=0x0042
[FAIL] pixel 247 (row=7 col=23): got=0x0022  expected=0x0057
[FAIL] pixel 248 (row=7 col=24): got=0x0035  expected=0x006c
[FAIL] pixel 249 (row=7 col=25): got=0x0037  expected=0x0074
[FAIL] pixel 250 (row=7 col=26): got=0x0030  expected=0x0058
[FAIL] pixel 251 (row=7 col=27): got=0x002c  expected=0x003e
[FAIL] pixel 252 (row=7 col=28): got=0x0027  expected=0x0035
[FAIL] pixel 253 (row=7 col=29): got=0x0027  expected=0x002c
[FAIL] pixel 254 (row=7 col=30): got=0x0020  expected=0x0022
[FAIL] pixel 255 (row=7 col=31): got=0x007a  expected=0x01f6
[FAIL] pixel 256 (row=8 col=0): got=0x00c8  expected=0x0328
[FAIL] pixel 257 (row=8 col=1): got=0x000a  expected=0x0023
[FAIL] pixel 258 (row=8 col=2): got=0x0011  expected=0x000e
[FAIL] pixel 259 (row=8 col=3): got=0x002a  expected=0x0048
[FAIL] pixel 260 (row=8 col=4): got=0x0026  expected=0x0058
[FAIL] pixel 261 (row=8 col=5): got=0x000b  expected=0x0033
[FAIL] pixel 262 (row=8 col=6): got=0x0002  expected=0x001c
[FAIL] pixel 263 (row=8 col=7): got=0x000a  expected=0x000c
[FAIL] pixel 264 (row=8 col=8): got=0x0018  expected=0x0023
[FAIL] pixel 265 (row=8 col=9): got=0x0020  expected=0x004e
[FAIL] pixel 266 (row=8 col=10): got=0x001a  expected=0x0060
[FAIL] pixel 267 (row=8 col=11): got=0x0005  expected=0x0045
[FAIL] pixel 268 (row=8 col=12): got=0x0005  expected=0x0031
[FAIL] pixel 269 (row=8 col=13): got=0x000b  expected=0x0019
[FAIL] pixel 270 (row=8 col=14): got=0x0006  expected=0x0004
[FAIL] pixel 271 (row=8 col=15): got=0x0001  expected=0x0007
[FAIL] pixel 272 (row=8 col=16): got=0x0006  expected=0x0007
[FAIL] pixel 273 (row=8 col=17): got=0x001f  expected=0x001a
[FAIL] pixel 274 (row=8 col=18): got=0x004c  expected=0x0055
[FAIL] pixel 275 (row=8 col=19): got=0x0060  expected=0x007c
[FAIL] pixel 276 (row=8 col=20): got=0x003b  expected=0x0068
[FAIL] pixel 277 (row=8 col=21): got=0x0010  expected=0x0050
[FAIL] pixel 278 (row=8 col=22): got=0x0020  expected=0x0059
[FAIL] pixel 279 (row=8 col=23): got=0x002f  expected=0x0056
[FAIL] pixel 280 (row=8 col=24): got=0x0031  expected=0x005e
[FAIL] pixel 281 (row=8 col=25): got=0x0027  expected=0x0065
[FAIL] pixel 282 (row=8 col=26): got=0x0020  expected=0x0049
[FAIL] pixel 283 (row=8 col=27): got=0x001d  expected=0x0031
[FAIL] pixel 284 (row=8 col=28): got=0x0020  expected=0x002e
[FAIL] pixel 285 (row=8 col=29): got=0x002a  expected=0x0028
[FAIL] pixel 286 (row=8 col=30): got=0x002f  expected=0x0029
[FAIL] pixel 287 (row=8 col=31): got=0x0092  expected=0x0243
[FAIL] pixel 288 (row=9 col=0): got=0x00c6  expected=0x0386
[FAIL] pixel 289 (row=9 col=1): got=0x0008  expected=0x0018
[FAIL] pixel 290 (row=9 col=2): got=0x0024  expected=0x0025
[FAIL] pixel 291 (row=9 col=3): got=0x002d  expected=0x005a
[FAIL] pixel 292 (row=9 col=4): got=0x0020  expected=0x0062
[FAIL] pixel 293 (row=9 col=5): got=0x0007  expected=0x0035
[FAIL] pixel 294 (row=9 col=6): got=0x0007  expected=0x0017
